"lon","lat","dir","dur","std","spd"
-99.679,26.866,3.14159265358979,0,0,0
-99.635,26.866,3.14159265358979,0,0,0
-99.59,26.866,3.14159265358979,0,0,0
-99.546,26.866,4.25842884194097,0,1,9.3697
-99.502,26.866,4.25757363060749,0,0.9984,9.2537
-99.457,26.866,4.25650897976377,0,0.9942,9.1327
-99.413,26.866,4.25516507623974,0,0.989,9.0074
-99.369,26.866,4.2534721068653,0,0.9839,8.8782
-99.325,26.866,4.25137771176291,0,0.9789,8.7457
-99.281,26.866,4.24879462446996,0,0.974,8.6103
-99.236,26.866,4.24565303181637,0,0.9694,8.4726
-99.192,26.866,4.24190057392458,0,0.9651,8.3333
-99.148,26.866,4.23744998433199,0,0.9615,8.1927
-99.103,26.866,4.23221399657601,0,0.9586,8.0516
-99.059,26.866,4.22608789090151,0,0.9568,7.9106
-99.015,26.866,4.21898440084589,0,0.956,7.7704
-98.971,26.866,4.21079880665404,0,0.9561,7.6318
-98.927,26.866,4.20144384186335,0,0.9569,7.4955
-98.882,26.866,4.19077988013366,0,0.958,7.3625
-98.838,26.866,4.17871965500238,0,0.959,7.2334
-98.794,26.866,4.16517590000691,0,0.9596,7.1094
-98.75,26.866,4.15000898880708,0,0.9588,6.9915
-98.705,26.866,4.13316656152533,0,0.9563,6.8806
-98.661,26.866,5.22312467939579,0,0.9517,6.8674
-98.617,26.866,5.28084271775924,0,0.9448,7.8975
-98.573,26.866,5.32280043297719,0,0.9367,8.7804
-98.528,26.866,5.35524610377176,0,0.9275,9.5175
-98.484,26.866,5.37997741927252,0,0.9177,10.0799
-98.44,26.866,5.39985671945274,0,0.9071,10.4775
-98.396,26.866,5.41694349282976,0,0.896,10.7329
-98.351,26.866,5.43155189866895,0,0.8851,10.8811
-98.307,26.866,5.44563670573255,0,0.8741,10.9606
-98.263,26.866,5.45654501355751,0,0.8629,10.9883
-98.219,26.866,5.45317652810116,0,0.8516,11.0059
-98.174,26.866,5.45099486653617,0,0.8404,11.033
-98.13,26.866,5.44849904570582,0,0.8293,11.0716
-98.086,26.866,5.44577633207271,0,0.8184,11.1236
-98.042,26.866,5.4428790855144,0,0.8077,11.1906
-97.997,26.866,5.44141300894272,0,0.7969,11.2746
-97.953,26.866,5.43987711920097,0,0.786,11.3771
-97.909,26.866,5.43661335349974,0,0.7756,11.4998
-97.865,26.866,5.43661335349974,0,0.7654,11.6441
-97.82,26.866,5.43495529071034,0,0.7557,11.8109
-97.776,26.866,5.43327977462843,0,0.7459,12.0011
-97.732,26.866,5.43162171183903,0,0.739,12.2154
-97.688,26.866,5.42998110234216,0,0.7332,12.4539
-97.643,26.866,5.42837539943032,0,0.7275,12.7167
-97.599,26.866,5.42512908702161,0,0.7216,13.0036
-97.555,26.866,5.42191768119794,0,0.7157,13.3142
-97.511,26.866,5.67888250696907,0,0.7097,14.5227
-97.466,26.866,5.67410030481861,0,0.7047,14.9083
-97.422,26.866,5.66771239975631,0,0.7006,15.318
-97.378,26.866,5.39957746677242,0,0.6975,14.7835
-97.334,26.866,5.65341815318247,0,0.6948,16.2088
-97.289,26.866,5.64551181167094,0,0.6926,16.6892
-97.245,26.866,5.63767528332948,0,0.6907,17.1926
-97.201,26.866,5.62816323890612,0,0.689,17.7187
-97.157,26.866,5.61868610106779,0,0.6874,18.2672
-97.112,26.866,5.60926132310702,0,0.686,18.8382
-97.068,26.866,5.59990635831633,0,0.6846,19.4315
-97.024,26.866,5.58875370439608,0,0.6833,20.0466
-96.98,26.866,5.57950345936051,0,0.6818,20.6833
-96.935,26.866,5.57032302749502,0,0.6803,21.3411
-96.891,26.866,5.55930999991494,0,0.6787,22.0198
-96.847,26.866,5.54831442562737,0,0.6767,22.7188
-96.803,26.866,5.53735375792485,0,0.6744,23.4375
-96.758,26.866,5.52641054351484,0,0.6719,24.175
-96.714,26.866,5.51548478239736,0,0.6689,24.9309
-96.67,26.866,5.50459392786492,0,0.6659,25.7042
-96.626,26.866,5.49370307333247,0,0.6632,26.4943
-96.581,26.866,5.48281221880003,0,0.6606,27.3
-96.537,26.866,5.47190391097506,0,0.6586,28.1199
-96.493,26.866,5.4609956031501,0,0.6567,28.9529
-96.449,26.866,5.45003493544757,0,0.6554,29.798
-96.404,26.866,5.43903936116001,0,0.6543,30.6539
-96.36,26.866,5.42799142699488,0,0.6532,31.5187
-96.316,26.866,5.41687367965968,0,0.6526,32.3908
-96.272,26.866,5.40352191088192,0,0.652,33.2693
-96.227,26.866,5.392212177329,0,0.6515,34.1524
-96.183,26.866,5.38078027072844,0,0.6509,35.0385
-96.139,26.866,5.36704452951524,0,0.6506,35.9259
-96.095,26.866,5.35535082352688,0,0.65,36.8124
-96.05,26.866,5.34130092304833,0,0.6497,37.6966
-96.006,26.866,5.32704158305953,0,0.6492,38.5769
-95.962,26.866,5.31485918488061,0,0.6486,39.4517
-95.918,26.866,5.30019841916386,0,0.648,40.3194
-95.874,26.866,5.28304183261676,0,0.6472,41.1793
-95.829,26.866,5.26558854009681,0,0.6463,42.03
-95.785,26.866,5.2501772828017,0,0.645,42.8666
-95.741,26.866,5.23452167941131,0,0.6436,43.6807
-95.697,26.866,5.2209430178308,0,0.642,44.4656
-95.652,26.866,5.20469400249473,0,0.6402,45.2197
-95.608,26.866,5.19043466250594,0,0.6383,45.9424
-95.564,26.866,5.17573899020414,0,0.6363,46.6348
-95.519,26.866,5.15812861805152,0,0.6341,47.2991
-95.475,26.866,4.62475599864205,0,0.6318,48.1105
-95.431,26.866,4.61618643201476,0,0.6296,49.0142
-95.387,26.866,4.60719798636699,0,0.6274,49.909
-95.343,26.866,4.59786047486882,0,0.6252,50.7941
-95.298,26.866,4.58815644422773,0,0.6229,51.6694
-95.254,26.866,4.57810334773625,0,0.6205,52.5347
-95.21,26.866,4.56897527574832,0,0.6183,53.3892
-95.165,26.866,4.55836367389619,0,0.6159,54.2332
-95.121,26.866,4.54879926959526,0,0.6134,55.0664
-95.077,26.866,4.53909523895417,0,0.6107,55.889
-95.033,26.866,4.5307176585446,0,0.6079,56.7019
-94.989,26.866,4.52396323433938,0,0.6052,57.5063
-94.944,26.866,4.52087400156335,0,0.6022,58.3057
-94.9,26.866,4.50968644105807,0,0.5991,59.0972
-94.856,26.866,4.49814981470239,0,0.5961,59.8727
-94.811,26.866,4.48802690504082,0,0.5926,60.631
-94.767,26.866,4.47580960027686,0,0.5893,61.373
-94.723,26.866,4.46668152828893,0,0.5856,62.0982
-94.679,26.866,4.45715203057304,0,0.5819,62.8076
-94.635,26.866,4.45263162781037,0,0.5777,63.5147
-94.59,26.866,4.4441667809382,0,0.5735,64.2157
-94.546,26.866,4.42948856192893,0,0.5689,64.872
-94.502,26.866,4.41386786512358,0,0.5642,65.4745
-94.457,26.866,4.39915473952927,0,0.5592,66.0339
-94.413,26.866,4.39199888959609,0,0.5539,66.5701
-94.369,26.866,4.42828428474505,0,0.5486,67.1314
-94.325,26.866,4.49043545940857,0,0.5431,67.8554
-94.281,26.866,4.5012215941859,0,0.5375,68.6382
-94.236,26.866,4.50158811332882,0,0.5317,69.4157
-94.192,26.866,4.49226805512316,0,0.5259,70.1653
-94.148,26.866,4.48277346399232,0,0.52,70.876
-94.103,26.866,4.47553034759654,0,0.5141,71.5484
-94.059,26.866,4.46765891267004,0,0.5079,72.1873
-94.015,26.866,4.45601756655924,0,0.5016,72.7971
-93.971,26.866,4.44598192336028,0,0.4952,73.3845
-93.927,26.866,4.43442784371207,0,0.4885,73.9654
-93.882,26.866,4.42383369515247,0,0.4819,74.5497
-93.838,26.866,4.40850970431996,0.8833,0.4751,75.1394
-93.794,26.866,4.4260502633025,1.4333,0.4681,75.7751
-93.75,26.866,4.41034230003455,1.85,0.4612,76.497
-93.705,26.866,4.39185926325593,2.25,0.4541,77.234
-93.661,26.866,4.370478979919,2.7167,0.4468,77.9917
-93.617,26.866,4.35459648372585,3.1667,0.4394,78.7793
-93.573,26.866,4.33108689870149,3.6167,0.4319,79.6056
-93.528,26.866,4.31567564140638,4.0167,0.4242,80.4767
-93.484,26.866,4.2958312478112,4.4,0.4163,81.4048
-93.44,26.866,4.27509673629751,4.7333,0.4083,82.3915
-93.396,26.866,4.24996399506879,5.0833,0.3997,83.4218
-93.351,26.866,4.21779757695454,5.4,0.391,84.4649
-93.307,26.866,4.17667761977755,5.7333,0.3817,85.4872
-93.263,26.866,4.13362034713085,6.1167,0.3722,86.4647
-93.219,26.866,4.08600776513644,7.4833,0.362,87.3823
-93.174,26.866,4.03424129952229,8.3333,0.3513,88.2317
-93.13,26.866,3.98463904218061,7.8167,0.3402,89.0133
-93.086,26.866,3.93451318606334,7.2667,0.3284,89.7374
-93.042,26.866,3.88719731004177,7.0667,0.3161,90.4181
-92.997,26.866,3.84309283984387,6.75,0.3032,91.0646
-92.953,26.866,3.80282809400036,6.4167,0.2899,91.6808
-92.909,26.866,3.76369781217065,6.2167,0.276,92.2792
-92.865,26.866,3.72626049971537,6.1333,0.2618,92.8825
-92.82,26.866,3.68213857622496,6.0833,0.2473,93.4966
-92.776,26.866,3.64267668183737,6.05,0.2326,94.0967
-92.732,26.866,3.60412235866081,6.05,0.2181,94.668
-92.688,26.866,3.57083892982528,6.05,0.2041,95.2067
-92.643,26.866,3.53907393743898,6.05,0.1907,95.7167
-92.599,26.866,3.50894955454956,6.0667,0.1779,96.2021
-92.555,26.866,3.48449749172912,6.0833,0.1658,96.6636
-92.511,26.866,3.46165113182051,6.1167,0.1548,97.0976
-92.466,26.866,3.44041047482374,6.1333,0.1453,97.5025
-92.422,26.866,3.42084533390889,6.1667,0.1375,97.8704
-92.378,26.866,3.40286844261334,6.2167,0.1321,98.187
-92.334,26.866,3.38227355743981,6.4167,0.1297,98.4507
-92.289,26.866,3.36258624347732,7.2833,0.1304,98.6549
-92.245,26.866,3.34654666765149,7.7,0.1342,98.797
-92.201,26.866,3.32685935368899,8,0.1406,98.8742
-92.157,26.866,3.30369883451503,8.2333,0.1491,98.8867
-92.112,26.866,3.28221383142298,8.45,0.1591,98.8296
-92.068,26.866,3.25891368590885,8.6333,0.17,98.695
-92.024,26.866,3.23142475018994,8.7667,0.1818,98.4827
-91.98,26.866,3.2019810457088,8.9,0.1943,98.197
-91.935,26.866,3.1716123167241,8.9833,0.2074,97.8523
-91.891,26.866,3.13822416813344,9.0167,0.2208,97.464
-91.847,26.866,3.10384118186916,8.9333,0.2345,97.051
-91.803,26.866,3.06807938549579,8.8333,0.2483,96.6318
-91.758,26.866,3.03134020474131,8.7833,0.2619,96.2209
-91.714,26.866,2.99405997191871,8.7833,0.2754,95.829
-91.67,26.866,2.95704153848391,8.8,0.2885,95.4657
-91.626,26.866,2.92016273138927,8.85,0.3011,95.1423
-91.581,26.866,2.88586701158758,8.9333,0.3132,94.8783
-91.537,26.866,2.85258358275205,9.0667,0.3246,94.6871
-91.493,26.866,2.82282571900555,9.25,0.3356,94.5736
-91.449,26.866,2.79414995939528,9.45,0.346,94.5329
-91.404,26.866,2.77022149535044,9.6833,0.3559,94.5564
-91.36,26.866,2.74704352288395,9.95,0.3655,94.6365
-91.316,26.866,2.72700714307106,10.25,0.3747,94.7633
-91.272,26.866,2.70871609251016,10.5667,0.3836,94.9257
-91.227,26.866,2.69300812924221,10.95,0.3923,95.1174
-91.183,26.866,2.67848698986562,11.3333,0.4009,95.3326
-91.139,26.866,2.66401821036659,11.8,0.4094,95.5673
-91.095,26.866,2.65145183975223,12.35,0.4178,95.8151
-91.05,26.866,2.63968832059378,13.0167,0.4262,96.0697
-91.006,26.866,2.62862293313614,13.9833,0.432,96.3225
-90.962,26.866,2.61820331750173,14.9833,0.4396,96.5638
-90.918,26.866,2.60750444918701,15.05,0.4478,96.7842
-90.874,26.866,2.59816693768884,15.1,0.4562,96.9716
-90.829,26.866,2.58917849204107,15.1333,0.4648,97.1052
-90.785,26.866,2.57956172786258,15.1667,0.4734,97.1844
-90.741,26.866,2.57004968343921,15.1833,0.482,97.2141
-90.697,26.866,2.56053763901584,15.1833,0.4905,97.2005
-90.652,26.866,2.54900101266016,15.2,0.499,97.1524
-90.608,26.866,2.04543861687475,15.2167,0.5074,98.6059
-90.564,26.866,2.05386855716189,15.2167,0.5159,100.2993
-90.519,26.866,2.05774318810131,15.2167,0.5244,101.7665
-90.475,26.866,2.05372893082173,15.2167,0.5329,103.0293
-90.431,26.866,2.04954014061694,15.2,0.5415,104.1133
-90.387,26.866,2.04528153724208,15.2,0.5499,105.0434
-90.343,26.866,2.04105784045225,15.1833,0.5581,105.8395
-90.298,26.866,2.0369912232951,15.1833,0.566,106.5175
-90.254,26.866,2.03316895223323,15.1667,0.5737,107.0884
-90.21,26.866,2.02967829372925,15.15,0.5812,107.5602
-90.165,26.866,2.0266588741233,15.1167,0.5884,107.9371
-90.121,26.866,2.0427682631192,15.1,0.5954,108.1724
-90.077,26.866,2.03833512681914,15.0667,0.6021,108.2201
-90.033,26.866,2.03428596295451,15.0333,0.6085,108.2644
-89.989,26.866,2.02779333813709,14.9667,0.6147,108.3071
-89.944,26.866,2.02472155865358,14.9167,0.6207,108.3505
-89.9,26.866,2.01665813750937,14.8333,0.6264,108.3963
-99.9,26.911,3.14159265358979,0,0,0
-99.856,26.911,3.14159265358979,0,0,0
-99.811,26.911,3.14159265358979,0,0,0
-99.767,26.911,3.14159265358979,0,0,0
-99.723,26.911,3.14159265358979,0,0,0
-99.679,26.911,3.14159265358979,0,0,0
-99.635,26.911,3.14159265358979,0,0,0
-99.59,26.911,3.14159265358979,0,0,0
-99.546,26.911,4.26816777916709,0,1,9.4809
-99.502,26.911,4.26713803490842,0,0.9984,9.3606
-99.457,26.911,4.26586394455446,0,0.9945,9.2357
-99.413,26.911,4.26429314822767,0,0.9896,9.1066
-99.369,26.911,4.26235583275795,0,0.9847,8.9737
-99.325,26.911,4.26001709156028,0,0.98,8.8377
-99.281,26.911,4.25718965817205,0,0.9753,8.699
-99.236,26.911,4.25380371942318,0,0.9707,8.5581
-99.192,26.911,4.24980691543611,0,0.9666,8.4158
-99.148,26.911,4.24509452645573,0,0.9631,8.2724
-99.103,26.911,4.23959673931195,0,0.9602,8.1286
-99.059,26.911,4.23324374083469,0,0.9584,7.9852
-99.015,26.911,4.22589590468379,0,0.9576,7.8429
-98.971,26.911,4.21748341768918,0,0.9578,7.7023
-98.927,26.911,4.20790156009573,0,0.9586,7.5642
-98.882,26.911,4.19704561214832,0,0.9597,7.4296
-98.838,26.911,4.18479340079932,0,0.9608,7.2992
-98.794,26.911,4.17107511287865,0,0.9613,7.1741
-98.75,26.911,4.15576857533866,0,0.9605,7.0553
-98.705,26.911,4.13880397500927,0,0.9578,6.9437
-98.661,26.911,5.22036705917764,0,0.9531,6.8868
-98.617,26.911,5.2811568770246,0,0.946,7.9086
-98.573,26.911,5.32538352027014,0,0.9377,8.7834
-98.528,26.911,5.35964433348679,0,0.9283,9.5129
-98.484,26.911,5.38587663214426,0,0.9183,10.0689
-98.44,26.911,5.40706492926347,0,0.9075,10.4614
-98.396,26.911,5.42540833970193,0,0.8963,10.7137
-98.351,26.911,5.44120356943248,0,0.8852,10.8608
-98.307,26.911,5.45645774709491,0,0.874,10.9406
-98.263,26.911,5.46839579917855,0,0.8627,10.97
-98.219,26.911,5.46534147298756,0,0.8513,10.99
-98.174,26.911,5.46354378385801,0,0.84,11.0196
-98.13,26.911,5.4614319354631,0,0.8288,11.0609
-98.086,26.911,5.4590757409729,0,0.8177,11.1157
-98.042,26.911,5.45652756026499,0,0.8069,11.1857
-97.997,26.911,5.45546290942127,0,0.796,11.2727
-97.953,26.911,5.45427608552992,0,0.7849,11.3784
-97.909,26.911,5.45130902580153,0,0.7744,11.5044
-97.865,26.911,5.45169299823697,0,0.7641,11.6519
-97.82,26.911,5.45029673483537,0,0.7541,11.8219
-97.776,26.911,5.44888301814126,0,0.7442,12.0154
-97.732,26.911,5.44745184815462,0,0.7372,12.2328
-97.688,26.911,5.44598577158295,0,0.7314,12.4745
-97.643,26.911,5.44282672563684,0,0.7255,12.7403
-97.599,26.911,5.44137810235768,0,0.7195,13.0302
-97.555,26.911,5.43823650970409,0,0.7135,13.3436
-97.511,26.911,5.69521878876774,0,0.7074,14.5577
-97.466,26.911,5.68874361724284,0,0.7022,14.9464
-97.422,26.911,5.6823208055955,0,0.698,15.3594
-97.378,26.911,5.41415096602657,0,0.6948,14.8246
-97.334,26.911,5.66964971522602,0,0.692,16.2567
-97.289,26.911,5.65994568458493,0,0.6897,16.7406
-97.245,26.911,5.6520393430734,0,0.6877,17.2476
-97.201,26.911,5.64242257889491,0,0.686,17.7774
-97.157,26.911,5.63285817459398,0,0.6843,18.3299
-97.112,26.911,5.62336358346313,0,0.6828,18.9048
-97.068,26.911,5.61392135220984,0,0.6814,19.5022
-97.024,26.911,5.60456638741915,0,0.68,20.1216
-96.98,26.911,5.59339628020639,0,0.6785,20.7625
-96.935,26.911,5.58416348846334,0,0.6769,21.4245
-96.891,26.911,5.57308064771317,0,0.6753,22.1076
-96.847,26.911,5.56205016684057,0,0.6733,22.8109
-96.803,26.911,5.55300936131524,0,0.6711,23.5341
-96.758,26.911,5.54206614690523,0,0.6685,24.2764
-96.714,26.911,5.53114038578775,0,0.6656,25.0367
-96.67,26.911,5.5202495312553,0,0.6627,25.8147
-96.626,26.911,5.50937613001538,0,0.66,26.6093
-96.581,26.911,5.49852018206797,0,0.6575,27.4192
-96.537,26.911,5.48766423412057,0,0.6554,28.2433
-96.493,26.911,5.47679083288065,0,0.6535,29.0804
-96.449,26.911,5.46378812995329,0,0.6521,29.9295
-96.404,26.911,5.45284491554328,0,0.651,30.789
-96.36,26.911,5.44186679454824,0,0.6498,31.6573
-96.316,26.911,5.43080140709059,0,0.6492,32.5329
-96.272,26.911,5.41751945148292,0,0.6485,33.4142
-96.227,26.911,5.4062969843926,0,0.6479,34.2996
-96.183,26.911,5.39495234425463,0,0.6472,35.1875
-96.139,26.911,5.38132132279656,0,0.6468,36.0762
-96.095,26.911,5.36751576841328,0,0.6462,36.9634
-96.05,26.911,5.35576970254736,0,0.6458,37.8481
-96.006,26.911,5.34163253560621,0,0.6451,38.7281
-95.962,26.911,5.32730338244733,0,0.6444,39.6018
-95.918,26.911,5.31276478977822,0,0.6437,40.4684
-95.874,26.911,5.2956780164012,0,0.6428,41.3267
-95.829,26.911,5.28065073154152,0,0.6418,42.175
-95.785,26.911,5.26302290609638,0,0.6404,43.0082
-95.741,26.911,5.24747202246111,0,0.6389,43.8182
-95.697,26.911,5.23165933943804,0,0.6372,44.6
-95.652,26.911,5.21790614493233,0,0.6353,45.3514
-95.608,26.911,5.20137787691594,0,0.6333,46.0733
-95.564,26.911,4.65001091291841,0,0.6312,46.8667
-95.519,26.911,4.64095265410056,0,0.6289,47.7933
-95.475,26.911,4.63243544735083,0,0.6265,48.7117
-95.431,26.911,4.62351681487314,0,0.6242,49.622
-95.387,26.911,4.61417930337497,0,0.6219,50.5232
-95.343,26.911,4.60339316859764,0,0.6197,51.4151
-95.298,26.911,4.59327025893608,0,0.6172,52.2971
-95.254,26.911,4.58283319000915,0,0.6148,53.1693
-95.21,26.911,4.57204705523183,0,0.6125,54.031
-95.165,26.911,4.56216849166554,0,0.61,54.8817
-95.121,26.911,4.55085875811261,0,0.6074,55.7216
-95.077,26.911,4.54059622211089,0,0.6047,56.5509
-95.033,26.911,4.530194059769,0,0.6019,57.3694
-94.989,26.911,4.52258442423031,0,0.5991,58.1785
-94.944,26.911,4.51525404137193,0,0.596,58.9797
-94.9,26.911,4.51160630323526,0,0.5928,59.7765
-94.856,26.911,4.50338580245837,0,0.5898,60.5711
-94.811,26.911,4.49321053291924,0,0.5863,61.3516
-94.767,26.911,4.4826687442372,0,0.5828,62.1155
-94.723,26.911,4.47537326796386,0,0.5791,62.8662
-94.679,26.911,4.46600084988065,0,0.5753,63.6158
-94.635,26.911,4.45617464619192,0,0.571,64.352
-94.59,26.911,4.44181058644801,0,0.5667,65.0336
-94.546,26.911,4.42465399990091,0,0.562,65.6527
-94.502,26.911,4.41027248686447,0,0.5571,66.2283
-94.457,26.911,4.40021939037298,0,0.552,66.7784
-94.413,26.911,4.39927691257691,0,0.5465,67.3293
-94.369,26.911,4.48821889125854,0,0.5411,67.9653
-94.325,26.911,4.52054238900547,0,0.5355,68.7581
-94.281,26.911,4.52586564322405,0,0.5297,69.5752
-94.236,26.911,4.52174666618935,0,0.5237,70.3736
-94.192,26.911,4.51239170139866,0,0.5177,71.1377
-94.148,26.911,4.50268767075757,0,0.5116,71.8649
-94.103,26.911,4.49237277487828,0,0.5054,72.5568
-94.059,26.911,4.481185214373,0,0.4991,73.2167
-94.015,26.911,4.47181279628979,0,0.4925,73.8486
-93.971,26.911,4.45826904129432,0,0.4859,74.4622
-93.927,26.911,4.44313703667952,0.7167,0.4789,75.0662
-93.882,26.911,4.42913949607853,1.35,0.472,75.665
-93.838,26.911,4.41323954659286,1.75,0.465,76.2657
-93.794,26.911,4.39517538883472,2.0667,0.4577,76.8777
-93.75,26.911,4.40931255577587,2.4,0.4505,77.5915
-93.705,26.911,4.39075970582717,2.7833,0.443,78.3364
-93.661,26.911,4.36927470273512,3.2167,0.4354,79.1032
-93.617,26.911,4.34922086962971,3.6667,0.4277,79.9009
-93.573,26.911,4.33000479456525,4.0833,0.4197,80.7411
-93.528,26.911,4.31509968275322,4.4667,0.4117,81.6415
-93.484,26.911,4.29930445302267,4.8,0.4033,82.6139
-93.44,26.911,4.28209550659801,5.1333,0.3948,83.6605
-93.396,26.911,4.25631699354605,5.45,0.3857,84.7683
-93.351,26.911,4.21969998583921,5.7333,0.3764,85.8914
-93.307,26.911,4.17685215270275,6.0167,0.3664,86.975
-93.263,26.911,4.12533003318388,6.3,0.356,87.9912
-93.219,26.911,4.06892099175942,6.7333,0.345,88.9352
-93.174,26.911,4.01132512644361,6.7667,0.3334,89.8141
-93.13,26.911,3.95289150308684,6.8167,0.3214,90.6384
-93.086,26.911,3.89704096702302,6.6667,0.3087,91.4146
-93.042,26.911,3.84387823800727,6.3,0.2954,92.1405
-92.997,26.911,3.79357784896479,6.05,0.2816,92.8107
-92.953,26.911,3.74650631903851,5.9333,0.2673,93.435
-92.909,26.911,3.70320470029653,5.8833,0.2526,94.0451
-92.865,26.911,3.66442348431721,5.8667,0.2377,94.6727
-92.82,26.911,3.62408892530363,5.8667,0.2226,95.3141
-92.776,26.911,3.58565677517471,5.8667,0.2075,95.9397
-92.732,26.911,3.54523494969852,5.8833,0.1929,96.5196
-92.688,26.911,3.51022364490352,5.9,0.179,97.054
-92.643,26.911,3.47706238911562,5.9333,0.166,97.5369
-92.599,26.911,3.44948618693411,5.9667,0.1541,97.9619
-92.555,26.911,3.42389966009988,6.0167,0.1435,98.3261
-92.511,26.911,3.40012827568771,6.05,0.1346,98.6366
-92.466,26.911,3.37801495406494,6.0833,0.1282,98.8997
-92.422,26.911,3.35738516230637,6.1167,0.1247,99.118
-92.378,26.911,3.33844833992223,6.15,0.1249,99.2746
-92.334,26.911,3.31760910865342,6.9667,0.1288,99.3596
-92.289,26.911,3.3009586675894,7.4833,0.1361,99.3775
-92.245,26.911,3.28155060630722,7.85,0.1459,99.3303
-92.201,26.911,3.26214254502504,8.1333,0.1571,99.2204
-92.157,26.911,3.24221088496727,8.3667,0.1693,99.0462
-92.112,26.911,3.22119712077326,8.5833,0.1822,98.8082
-92.068,26.911,3.19850784049733,8.7667,0.1954,98.5138
-92.024,26.911,3.17213591549969,8.9333,0.2089,98.1726
-91.98,26.911,3.14497859233866,9.0833,0.2227,97.7919
-91.935,26.911,3.11448769030632,9.1833,0.2365,97.3875
-91.891,26.911,3.08286232426018,9.2333,0.2505,96.977
-91.847,26.911,3.04950908225457,9.2333,0.2643,96.5784
-91.803,26.911,3.01484684330997,9.1667,0.278,96.2053
-91.758,26.911,2.97915486010668,9.1,0.2913,95.8688
-91.714,26.911,2.9432010775156,9.0833,0.3042,95.5749
-91.67,26.911,2.90677605602648,9.1167,0.3167,95.3228
-91.626,26.911,2.87111897940823,9.1667,0.3286,95.106
-91.581,26.911,2.8370501524093,9.2667,0.3399,94.9414
-91.537,26.911,2.80359219064857,9.4333,0.3506,94.8396
-91.493,26.911,2.77371215385443,9.6333,0.3609,94.8025
-91.449,26.911,2.74597887204024,9.8333,0.3707,94.8255
-91.404,26.911,2.72184096848516,10.1167,0.3801,94.9043
-91.36,26.911,2.69965783369231,10.4,0.3891,95.0329
-91.316,26.911,2.68072101130817,10.7333,0.3979,95.202
-91.272,26.911,2.66344225171343,11.1,0.4064,95.4022
-91.227,26.911,2.64755975552028,11.5167,0.4148,95.6279
-91.183,26.911,2.63288153651101,12,0.4231,95.874
-91.139,26.911,2.62036752577421,12.5333,0.4313,96.1368
-91.095,26.911,2.60870872637088,13.2,0.4394,96.4097
-91.05,26.911,2.59776551196088,14.1833,0.4474,96.6864
-91.006,26.911,2.58750297595915,14.9333,0.4532,96.9589
-90.962,26.911,2.57682156093695,15.0167,0.4607,97.2173
-90.918,26.911,2.56771094224154,15.0667,0.4687,97.4519
-90.874,26.911,2.55809417806305,15.1,0.4768,97.6494
-90.829,26.911,2.54975150423852,15.1333,0.4851,97.791
-90.785,26.911,2.54062343225059,15.15,0.4933,97.8774
-90.741,26.911,2.53158262672526,15.15,0.5015,97.9152
-90.697,26.911,2.52145971706369,15.15,0.5096,97.9109
-90.652,26.911,1.97347869181503,15.1667,0.5177,98.8587
-90.608,26.911,1.99253768724681,15.1667,0.5258,100.5597
-90.564,26.911,2.00217190471782,15.15,0.5339,102.0455
-90.519,26.911,2.00318419568397,15.1333,0.542,103.3241
-90.475,26.911,1.99986807010518,15.1333,0.5501,104.4173
-90.431,26.911,1.99625523855355,15.1167,0.5582,105.3508
-90.387,26.911,1.99252023395429,15.1167,0.5662,106.1471
-90.343,26.911,1.98508513134079,15.1,0.574,106.8249
-90.298,26.911,1.9815072063742,15.0833,0.5815,107.3969
-90.254,26.911,1.97819108079541,15.0667,0.5888,107.872
-90.21,26.911,1.97524147435954,15.0333,0.596,108.2561
-90.165,26.911,1.97960479748953,15.0167,0.6028,108.5467
-90.121,26.911,1.98801728448414,14.9667,0.6095,108.6174
-90.077,26.911,1.98389830744943,14.9333,0.6159,108.6534
-90.033,26.911,1.97710897665918,14.8833,0.622,108.6871
-89.989,26.911,1.97400229059063,14.85,0.628,108.7211
-89.944,26.911,1.96850450344684,14.7833,0.6337,108.7563
-89.9,26.911,1.96091232120067,14.6833,0.6392,108.795
-99.9,26.955,3.14159265358979,0,0,0
-99.856,26.955,3.14159265358979,0,0,0
-99.811,26.955,3.14159265358979,0,0,0
-99.767,26.955,3.14159265358979,0,0,0
-99.723,26.955,3.14159265358979,0,0,0
-99.679,26.955,3.14159265358979,0,0,0
-99.635,26.955,3.14159265358979,0,0,0
-99.59,26.955,3.14159265358979,0,0,0
-99.546,26.955,4.27574250812075,0,0.9999,9.5574
-99.502,26.955,4.27455568422939,0,0.9984,9.4338
-99.457,26.955,4.27312451424276,0,0.9948,9.3058
-99.413,26.955,4.27136173169824,0,0.9902,9.1738
-99.369,26.955,4.26923243001081,0,0.9856,9.0381
-99.325,26.955,4.26670170259542,0,0.9811,8.8994
-99.281,26.955,4.26366482969695,0,0.9766,8.7582
-99.236,26.955,4.26006945143784,0,0.9722,8.615
-99.192,26.955,4.25586320794053,0,0.9681,8.4704
-99.148,26.955,4.25094137944991,0,0.9646,8.325
-99.103,26.955,4.24523415279589,0,0.9618,8.1794
-99.059,26.955,4.23867171480839,0,0.9601,8.0344
-99.015,26.955,4.23113189243977,0,0.9594,7.8906
-98.971,26.955,4.22250996593492,0,0.9596,7.7487
-98.927,26.955,4.21273612212375,0,0.9604,7.6096
